20200728,1,2,0,105,1,160
20200729,1,2,0,105,1,31
20200730,1,2,0,69,10,82
20200731,1,2,0,133,1,38
20200801,1,2,0,35,1,0
20200802,1,2,0,1,1,1
20200803,1,2,0,36,4,159
20200804,1,2,0,36,0,0
20200805,1,2,0,47,6,73
20200806,1,2,0,108,5,98
20200807,1,2,0,78,9,63
20200808,1,2,0,40,5,57
20200809,1,2,0,37,6,0
20200810,1,2,0,70,8,268
20200811,1,2,0,107,17,187
20200812,1,2,0,76,10,279
20200813,1,2,0,86,9,20
20200814,1,2,0,75,5,0
20200815,1,2,0,45,1,452
20200816,1,2,0,48,5,0
20200817,1,2,0,77,2,0
20200818,1,2,0,43,4,0
20200819,1,2,0,40,2,0
20200820,1,2,0,102,2,515
20200821,1,2,0,33,0,335
20200822,1,2,0,59,0,0
20200823,1,2,0,46,2,164
20200824,1,2,0,55,2,180
20200825,1,2,0,16,8,80
20200826,1,2,0,42,4,602
20200827,1,2,0,16,0,4
20200828,1,2,0,11,1,13
20200829,1,2,0,3,0,4
20200830,1,2,0,22,0,26
20200831,1,2,0,4,0,0
20200901,1,2,0,34,4,142
20200902,1,2,0,50,3,84
20200903,1,2,0,45,0,75
20200904,1,2,0,16,0,323
20200905,1,2,0,20,0,369
20200906,1,2,0,74,3,455
20200907,1,2,0,96,3,20
20200908,1,2,0,26,3,158
20200909,1,2,0,24,2,333
20200910,1,2,0,28,0,81
20200911,1,2,0,34,0,25
20200912,1,2,0,35,0,80
20200913,1,2,0,75,0,404
20200914,1,2,0,56,6,435
20200915,1,2,0,43,1,25
20200916,1,2,0,40,10,405
20200917,1,2,0,17,0,2
20200918,1,2,0,25,1,71
20200919,1,2,0,22,0,0
20200920,1,2,0,125,4,0
20200921,1,2,0,30,3,0
20200922,1,2,0,22,1,0
20200923,1,2,0,49,1,34
20200924,1,2,0,25,5,9
20200925,1,2,0,16,0,0
20200926,1,2,0,6,2,16
20200927,1,2,0,35,0,7
20200928,1,2,0,12,3,0
20200929,1,2,0,15,2,104
20200930,1,2,0,14,0,43
20201001,1,2,0,17,0,53
20201002,1,2,0,5,0,0
20201003,1,2,0,7,4,0
20201004,1,2,0,44,0,10
20201005,1,2,0,81,4,27
20201006,1,2,0,64,1,98
20201007,1,2,0,62,2,68
20201008,1,2,0,68,1,13
20201009,1,2,0,77,2,0
20201010,1,2,0,10,1,6
20201011,1,2,0,96,4,50
20201012,1,2,0,71,2,4
20201013,1,2,0,58,1,190
20201014,1,2,0,66,1,46
20201015,1,2,0,32,0,93
20201016,1,2,0,62,4,69
20201017,1,2,0,53,3,45
20201018,1,2,0,59,4,53
20201019,1,2,0,87,5,146
20201020,1,2,0,82,2,30
20201021,1,2,0,141,2,34
20201022,1,2,0,116,4,7
20201023,1,2,0,61,2,179
20201024,1,2,0,81,4,13
20201025,1,2,0,65,3,106
20201026,1,2,0,104,4,21
20201027,1,2,0,95,5,67
20201028,1,2,0,113,6,20
20201029,1,2,0,123,3,2
20201030,1,2,0,66,1,19
20201031,1,2,0,91,3,63
20201101,1,2,0,76,0,5
20201102,1,2,0,132,6,16
20201103,1,2,0,95,3,13
20201104,1,2,0,86,4,7
20201105,1,2,0,121,6,78
20201106,1,2,0,40,0,0
20201107,1,2,0,58,2,6
20201108,1,2,0,126,6,12
20201109,1,2,0,138,12,263
20201110,1,2,0,166,3,233
20201111,1,2,0,146,4,13
20201112,1,2,0,186,10,57
20201113,1,2,0,174,4,12
20201114,1,2,0,66,10,31
20201115,1,2,0,205,12,25
20201116,1,2,0,228,15,45
20201117,1,2,0,213,6,23
20201118,1,2,0,243,7,135
20201119,1,2,0,253,5,55
20201120,1,2,0,186,13,20
20201121,1,2,0,140,12,52
20201122,1,2,0,203,12,512
20201123,1,2,0,282,12,42
20201124,1,2,0,186,13,146
20201125,1,2,0,210,13,23
20201126,1,2,0,216,9,87
20201127,1,2,0,123,3,63
20201128,1,2,0,121,12,414
20201129,1,2,0,272,22,7
20201130,1,2,0,158,21,115
20201201,1,2,0,242,27,115
20201202,1,2,0,202,19,272
20201203,1,2,0,119,5,42
20201204,1,2,0,0,0,0
20201205,1,2,0,235,18,133
20201206,1,2,0,234,10,292
20201207,1,2,0,210,26,194
20201208,1,2,0,200,6,41
20201209,1,2,0,135,13,112
20201210,1,2,0,202,16,67
20201211,1,2,0,63,10,42
20201212,1,2,0,113,11,59
20201213,1,2,0,298,9,50
20201214,1,2,0,191,4,2
20201215,1,2,0,234,26,84
20201216,1,2,0,209,16,139
20201217,1,2,0,217,14,30
20201218,1,2,0,243,5,35
20201219,1,2,0,60,17,73
20201220,1,2,0,136,20,393
20201221,1,2,0,196,15,502
20201222,1,2,0,177,14,77
20201223,1,2,0,243,21,107
20201224,1,2,0,222,9,667
20201225,1,2,0,155,13,85
20201226,1,2,0,76,10,340
20201227,1,2,0,153,11,312
20201228,1,2,0,241,14,345
20201229,1,2,0,70,5,102
20201230,1,2,0,55,2,69
20201231,1,2,0,121,10,115
20210101,1,2,0,0,0,0
20210102,1,2,0,0,0,0
20210103,1,2,0,0,0,0
20210104,1,2,0,1485,46,803
20210105,1,2,0,94,7,136
20210106,1,2,0,0,0,0
20210107,1,2,0,102,9,625
20210108,1,2,0,125,4,149
20210109,1,2,0,68,7,300
20210110,1,2,0,89,13,208
20210111,1,2,0,49,11,189
20210112,1,2,0,46,13,471
20210113,1,2,0,0,0,242
20210114,1,2,0,191,13,448
20210115,1,2,0,56,10,136
20210116,1,2,0,107,12,31
20210117,1,2,0,46,3,403
20210118,1,2,0,78,4,491
20210119,1,2,0,79,3,195
20210120,1,2,0,137,8,205
20210121,1,2,0,125,9,128
20210122,1,2,0,80,7,25
20210123,1,2,0,76,3,31
20210124,1,2,0,36,5,355
20210125,1,2,0,77,7,67
20210126,1,2,0,78,4,94
20210127,1,2,0,104,0,90
20210128,1,2,0,37,8,34
20210129,1,2,0,48,2,23
20210130,1,2,0,69,1,3
20210131,1,2,0,15,0,70
20210201,1,2,0,36,4,44
20210202,1,2,0,62,1,75
20210203,1,2,0,53,1,184
20210204,1,2,0,57,1,13
20210205,1,2,0,34,0,23
20210206,1,2,0,65,1,9
20210207,1,2,0,5,2,14
20210208,1,2,0,24,3,1
20210209,1,2,0,25,1,67
20210210,1,2,0,18,4,24
20210211,1,2,0,18,1,146
20210212,1,2,0,25,5,111
20210213,1,2,0,28,3,2
20210214,1,2,0,19,0,3
20210215,1,2,0,22,0,38
20210216,1,2,0,4,1,81
20210217,1,2,0,22,0,112
20210218,1,2,0,17,2,172
20210219,1,2,0,18,0,5
20210220,1,2,0,5,0,17
20210221,1,2,0,24,2,14
20210222,1,2,0,13,1,61
20210223,1,2,0,29,2,72
20210224,1,2,0,18,1,119
20210225,1,2,0,16,2,195
20210226,1,2,0,16,4,4
20210227,1,2,0,11,1,3
20210228,1,2,0,7,0,45
20210301,1,2,0,19,1,11
20200122,2,2,1,0,0,0
20200123,2,2,1,0,0,0
20200124,2,2,1,0,0,0
20200125,2,2,1,0,0,0
20200126,2,2,1,0,0,0
20200127,2,2,1,0,0,0
20200128,2,2,1,0,0,0
20200129,2,2,1,0,0,0
20200130,2,2,1,0,0,0
20200131,2,2,1,0,0,0
20200201,2,2,1,0,0,0
20200202,2,2,1,0,0,0
20200203,2,2,1,0,0,0
20200204,2,2,1,0,0,0
20200205,2,2,1,0,0,0
20200206,2,2,1,0,0,0
20200207,2,2,1,0,0,0
20200208,2,2,1,0,0,0
20200209,2,2,1,0,0,0
20200210,2,2,1,0,0,0
20200211,2,2,1,0,0,0
20200212,2,2,1,0,0,0
20200213,2,2,1,0,0,0
20200214,2,2,1,0,0,0
20200215,2,2,1,0,0,0
20200216,2,2,1,0,0,0
20200217,2,2,1,0,0,0
20200218,2,2,1,0,0,0
20200219,2,2,1,0,0,0
20200220,2,2,1,0,0,0
20200221,2,2,1,0,0,0
20200222,2,2,1,0,0,0
20200223,2,2,1,0,0,0
20200224,2,2,1,0,0,0
20200225,2,2,1,0,0,0
20200226,2,2,1,0,0,0
20200227,2,2,1,0,0,0
20200228,2,2,1,0,0,0
20200229,2,2,1,0,0,0
20200301,2,2,1,0,0,0
20200302,2,2,1,0,0,0
20200303,2,2,1,0,0,0
20200304,2,2,1,0,0,0
20200305,2,2,1,0,0,0
20200306,2,2,1,0,0,0
20200307,2,2,1,0,0,0
20200308,2,2,1,0,0,0
20200309,2,2,1,2,0,0
20200310,2,2,1,8,0,0
20200311,2,2,1,2,1,0
20200312,2,2,1,11,0,0
20200313,2,2,1,10,0,0
20200314,2,2,1,5,0,0
20200315,2,2,1,4,0,0
20200316,2,2,1,9,0,0
20200317,2,2,1,4,0,0
20200318,2,2,1,4,1,0
20200319,2,2,1,5,0,0
20200320,2,2,1,6,0,0
20200321,2,2,1,6,0,2
20200322,2,2,1,13,0,0
20200323,2,2,1,15,2,0
20200324,2,2,1,19,1,8
20200325,2,2,1,23,0,7
20200326,2,2,1,28,1,0
20200327,2,2,1,12,2,14
20200328,2,2,1,11,2,0
20200329,2,2,1,15,0,2
20200330,2,2,1,11,1,11
20200331,2,2,1,20,4,8
20200401,2,2,1,16,0,15
20200402,2,2,1,18,1,9
20200403,2,2,1,27,1,13
20200404,2,2,1,29,3,10
20200405,2,2,1,28,0,5
20200406,2,2,1,16,1,12
20200407,2,2,1,6,1,15
20200408,2,2,1,17,0,23
20200409,2,2,1,9,1,11
20200410,2,2,1,7,0,17
20200411,2,2,1,17,0,15
20200412,2,2,1,13,0,20
20200413,2,2,1,21,0,15
20200414,2,2,1,8,1,16
20200415,2,2,1,19,1,3
20200416,2,2,1,24,1,26
20200417,2,2,1,21,0,6
20200418,2,2,1,9,0,19
20200419,2,2,1,14,0,12
20200420,2,2,1,22,0,13
20200421,2,2,1,25,0,18
20200422,2,2,1,25,1,11
20200423,2,2,1,29,0,29
20200424,2,2,1,15,0,9
20200425,2,2,1,34,0,9
20200426,2,2,1,14,1,7
20200427,2,2,1,10,0,12
20200428,2,2,1,14,2,9
20200429,2,2,1,16,0,24
20200430,2,2,1,7,1,15
20200501,2,2,1,9,0,18
20200502,2,2,1,7,0,31
20200503,2,2,1,6,0,12
20200504,2,2,1,8,0,12
20200505,2,2,1,17,0,27
20200506,2,2,1,12,0,25
20200507,2,2,1,10,0,10
20200508,2,2,1,8,0,15
20200509,2,2,1,6,0,7
20200510,2,2,1,12,0,23
20200511,2,2,1,4,0,4
20200512,2,2,1,4,0,28
20200513,2,2,1,4,0,6
20200514,2,2,1,18,0,6
20200515,2,2,1,18,0,11
20200516,2,2,1,17,0,9
20200517,2,2,1,13,0,1
20200518,2,2,1,2,0,12
20200519,2,2,1,1,0,15
20200520,2,2,1,15,0,16
20200521,2,2,1,5,0,13
20200522,2,2,1,12,0,6
20200523,2,2,1,8,0,6
20200524,2,2,1,9,1,6
20200525,2,2,1,6,0,6
20200526,2,2,1,25,1,8
20200527,2,2,1,21,0,9
20200528,2,2,1,26,0,11
20200529,2,2,1,23,0,28
20200530,2,2,1,23,0,6
20200531,2,2,1,15,0,15
20200601,2,2,1,6,0,5
20200602,2,2,1,21,0,14
20200603,2,2,1,20,0,7
20200604,2,2,1,13,0,0
20200605,2,2,1,15,0,12
20200606,2,2,1,20,1,15
20200607,2,2,1,14,0,13
20200608,2,2,1,17,0,7
20200609,2,2,1,36,0,15
20200610,2,2,1,42,0,20
20200611,2,2,1,44,1,21
20200612,2,2,1,31,1,33
20200613,2,2,1,48,0,5
20200614,2,2,1,57,0,5
20200615,2,2,1,69,0,11
20200616,2,2,1,82,1,9
20200617,2,2,1,50,1,13
20200618,2,2,1,66,1,9
20200619,2,2,1,50,3,28
20200620,2,2,1,53,1,12
20200621,2,2,1,71,1,8
20200622,2,2,1,33,0,25
20200623,2,2,1,52,1,36
20200624,2,2,1,67,2,22
20200625,2,2,1,78,2,33
20200626,2,2,1,77,2,48
20200627,2,2,1,61,2,48
20200628,2,2,1,72,2,38
20200629,2,2,1,64,3,54
20200630,2,2,1,69,4,21
20200701,2,2,1,45,3,57
20200702,2,2,1,82,4,43
20200703,2,2,1,90,3,33
20200704,2,2,1,67,2,45
20200705,2,2,1,74,2,20
20200706,2,2,1,71,3,45
20200707,2,2,1,74,2,42
20200708,2,2,1,68,2,47
20200709,2,2,1,82,0,41
20200710,2,2,1,90,2,43
20200711,2,2,1,93,4,6
20200712,2,2,1,83,4,65
20200713,2,2,1,117,2,68
20200714,2,2,1,96,2,48
20200715,2,2,1,85,4,29
20200716,2,2,1,99,3,46
20200717,2,2,1,55,3,77
20200718,2,2,1,102,4,50
20200719,2,2,1,82,1,47
20200720,2,2,1,81,1,41
20200721,2,2,1,119,4,45
20200722,2,2,1,68,3,66
20200723,2,2,1,108,3,60
20200724,2,2,1,104,5,85
20200725,2,2,1,67,6,29
20200726,2,2,1,126,4,45
20200727,2,2,1,117,6,63
20200728,2,2,1,117,4,44
20200729,2,2,1,108,2,41
20200730,2,2,1,92,4,53
20200731,2,2,1,79,3,69
20200801,2,2,1,120,4,9
20200802,2,2,1,123,5,57
20200803,2,2,1,101,6,13
20200804,2,2,1,130,4,0
20200805,2,2,1,139,6,92
20200806,2,2,1,127,6,32
20200807,2,2,1,135,1,72
20200808,2,2,1,124,4,41
20200809,2,2,1,136,6,74
20200810,2,2,1,125,1,37
20200811,2,2,1,140,5,101
20200812,2,2,1,141,3,72
20200813,2,2,1,154,5,64
20200814,2,2,1,146,6,79
20200815,2,2,1,143,6,51
20200816,2,2,1,120,3,48
20200817,2,2,1,119,2,22
20200818,2,2,1,155,2,55
20200819,2,2,1,158,2,57
20200820,2,2,1,155,4,58
20200821,2,2,1,152,2,110
20200822,2,2,1,156,5,88
20200823,2,2,1,152,5,148
20200824,2,2,1,178,4,81
20200825,2,2,1,154,5,117
20200826,2,2,1,168,4,103
20200827,2,2,1,156,3,158
20200828,2,2,1,112,5,132
20200829,2,2,1,84,4,97
20200830,2,2,1,101,5,119
20200831,2,2,1,133,4,75
20200901,2,2,1,93,6,227
20200902,2,2,1,122,6,141
20200903,2,2,1,116,5,150
20200904,2,2,1,123,5,150
20200905,2,2,1,135,6,94
20200906,2,2,1,153,4,130
20200907,2,2,1,151,3,80
20200908,2,2,1,147,2,53
20200909,2,2,1,151,1,45
20200910,2,2,1,156,2,62
20200911,2,2,1,161,3,97
20200912,2,2,1,164,3,51
20200913,2,2,1,168,4,75
20200914,2,2,1,167,4,46
20200915,2,2,1,152,2,53
20200916,2,2,1,144,3,65
20200917,2,2,1,132,4,55
20200918,2,2,1,125,6,43
20200919,2,2,1,153,5,57
20200920,2,2,1,159,4,52
20200921,2,2,1,150,2,55
20200922,2,2,1,131,3,47
20200923,2,2,1,121,3,97
20200924,2,2,1,134,0,100
20200925,2,2,1,124,3,70
20200926,2,2,1,108,2,88
20200927,2,2,1,106,2,0
20200928,2,2,1,132,3,232
20200929,2,2,1,127,4,103
20200930,2,2,1,131,3,115
20201001,2,2,1,157,1,230
20201002,2,2,1,159,1,265
20201003,2,2,1,152,3,194
20201004,2,2,1,149,4,139
20201005,2,2,1,144,4,150
20201006,2,2,1,158,3,140
20201007,2,2,1,162,4,150
20201008,2,2,1,169,4,100
20201009,2,2,1,167,2,89
20201010,2,2,1,165,3,102
20201011,2,2,1,168,4,94
20201012,2,2,1,171,4,85
20201013,2,2,1,182,5,90
20201014,2,2,1,203,5,87
20201015,2,2,1,257,5,102
20201016,2,2,1,289,4,93
20201017,2,2,1,273,5,44
20201018,2,2,1,281,3,70
20201019,2,2,1,295,3,96
20201020,2,2,1,301,4,58
20201021,2,2,1,297,4,116
20201022,2,2,1,302,3,54
20201023,2,2,1,306,4,71
20201024,2,2,1,302,4,82
20201025,2,2,1,299,4,106
20201026,2,2,1,288,3,51
20201027,2,2,1,284,7,103
20201028,2,2,1,311,6,85
20201029,2,2,1,275,6,114
20201030,2,2,1,319,3,90
20201031,2,2,1,241,7,92
20201101,2,2,1,327,9,57
20201102,2,2,1,321,9,121
20201103,2,2,1,381,5,106
20201104,2,2,1,396,4,105
20201105,2,2,1,421,7,118
20201106,2,2,1,489,6,165
20201107,2,2,1,495,8,141
20201108,2,2,1,501,2,90
20201109,2,2,1,525,12,111
20201110,2,2,1,563,8,150
20201111,2,2,1,507,11,140
20201112,2,2,1,410,8,81
20201113,2,2,1,490,7,93
20201114,2,2,1,532,7,100
20201115,2,2,1,597,11,122
20201116,2,2,1,602,8,564
20201117,2,2,1,694,6,351
20201118,2,2,1,711,9,412
20201119,2,2,1,786,11,349
20201120,2,2,1,836,15,490
20201121,2,2,1,737,13,414
20201122,2,2,1,565,14,373
20201123,2,2,1,795,17,388
20201124,2,2,1,744,19,436
20201125,2,2,1,644,8,365
20201126,2,2,1,656,10,321
20201127,2,2,1,645,18,403
20201128,2,2,1,545,16,397
20201129,2,2,1,835,11,329
20201130,2,2,1,557,12,368
20201201,2,2,1,832,12,535
20201202,2,2,1,705,17,528
20201203,2,2,1,782,13,572
20201204,2,2,1,801,18,490
20201205,2,2,1,846,19,312
20201206,2,2,1,840,16,331
20201207,2,2,1,695,17,563
20201208,2,2,1,753,14,347
20201209,2,2,1,752,15,545
20201210,2,2,1,873,14,537
20201211,2,2,1,802,12,527
20201212,2,2,1,879,12,384
20201213,2,2,1,788,14,300
20201214,2,2,1,661,13,0
20201215,2,2,1,809,12,1056
20201216,2,2,1,637,12,505
20201217,2,2,1,787,15,517
20201218,2,2,1,580,11,528
20201219,2,2,1,538,8,405
20201220,2,2,1,461,14,290
20201221,2,2,1,422,10,631
20201222,2,2,1,389,13,497
20201223,2,2,1,503,6,550
20201224,2,2,1,510,8,477
20201225,2,2,1,553,9,514
20201226,2,2,1,375,9,391
20201227,2,2,1,499,10,384
20201228,2,2,1,318,11,557
20201229,2,2,1,574,6,578
20201230,2,2,1,581,4,485
20201231,2,2,1,589,7,449
20210101,2,2,1,0,0,0
20210102,2,2,1,675,9,719
20210103,2,2,1,447,3,295
20210104,2,2,1,185,6,348
20210105,2,2,1,660,11,555
20210106,2,2,1,725,7,551
20210107,2,2,1,697,6,433
20210108,2,2,1,673,7,436
20210109,2,2,1,655,3,356
20210110,2,2,1,562,8,321
20210111,2,2,1,376,6,333
20210112,2,2,1,656,5,440
20210113,2,2,1,707,4,439
20210114,2,2,1,660,5,386
20210115,2,2,1,641,4,379
20210116,2,2,1,581,5,465
20210117,2,2,1,474,7,363
20210118,2,2,1,292,4,417
20210119,2,2,1,586,6,594
20210120,2,2,1,670,4,505
20210121,2,2,1,678,5,457
20210122,2,2,1,739,7,469
20210123,2,2,1,786,7,489
20210124,2,2,1,833,5,506
20210125,2,2,1,538,9,401
20210126,2,2,1,879,8,589
20210127,2,2,1,876,7,503
20210128,2,2,1,887,11,523
20210129,2,2,1,896,8,514
20210130,2,2,1,901,11,507
20210131,2,2,1,876,11,497
20210201,2,2,1,865,13,498
20210202,2,2,1,942,5,455
20210203,2,2,1,1007,6,581
20210204,2,2,1,1052,14,585
20210205,2,2,1,1089,15,676
20210206,2,2,1,1130,13,656
20210207,2,2,1,1124,14,569
20210208,2,2,1,953,12,684
20210209,2,2,1,1239,16,805
20210210,2,2,1,1143,15,683
20210211,2,2,1,1105,14,746
20210212,2,2,1,1059,14,881
20210213,2,2,1,1152,12,740
20210214,2,2,1,1088,12,781
20210215,2,2,1,775,12,972
20210216,2,2,1,801,15,1058
20210217,2,2,1,1075,18,890
20210218,2,2,1,1112,17,991
20210219,2,2,1,1071,19,930
20210220,2,2,1,1153,17,928
20210221,2,2,1,1184,13,796
20210222,2,2,1,1039,15,989
20210223,2,2,1,1021,15,1085
20210224,2,2,1,1021,19,906
20210225,2,2,1,986,21,849
20210226,2,2,1,916,20,849
20210227,2,2,1,986,19,962
20210228,2,2,1,952,21,804
20210301,2,2,1,764,20,640
20200122,3,3,1,0,0,0
20200123,3,3,1,0,0,0
20200124,3,3,1,0,0,0
20200125,3,3,1,0,0,0
20200126,3,3,1,0,0,0
20200127,3,3,1,0,0,0
20200128,3,3,1,0,0,0
20200129,3,3,1,0,0,0
20200130,3,3,1,0,0,0
20200131,3,3,1,0,0,0
20200201,3,3,1,0,0,0
20200202,3,3,1,0,0,0
20200203,3,3,1,0,0,0
20200204,3,3,1,0,0,0
20200205,3,3,1,0,0,0
20200206,3,3,1,0,0,0
20200207,3,3,1,0,0,0
20200208,3,3,1,0,0,0
20200209,3,3,1,0,0,0
20200210,3,3,1,0,0,0
20200211,3,3,1,0,0,0
20200212,3,3,1,0,0,0
20200213,3,3,1,0,0,0
20200214,3,3,1,0,0,0
20200215,3,3,1,0,0,0
20200216,3,3,1,0,0,0
20200217,3,3,1,0,0,0
20200218,3,3,1,0,0,0
20200219,3,3,1,0,0,0
20200220,3,3,1,0,0,0
20200221,3,3,1,0,0,0
20200222,3,3,1,0,0,0
20200223,3,3,1,0,0,0
20200224,3,3,1,0,0,0
20200225,3,3,1,1,0,0
20200226,3,3,1,0,0,0
20200227,3,3,1,0,0,0
20200228,3,3,1,0,0,0
20200229,3,3,1,0,0,0
20200301,3,3,1,0,0,0
20200302,3,3,1,2,0,0
20200303,3,3,1,2,0,0
20200304,3,3,1,7,0,0
20200305,3,3,1,0,0,0
20200306,3,3,1,5,0,0
20200307,3,3,1,0,0,0
20200308,3,3,1,2,0,0
20200309,3,3,1,1,0,0
20200310,3,3,1,0,0,0
20200311,3,3,1,0,0,0
20200312,3,3,1,4,1,8
20200313,3,3,1,2,1,0
20200314,3,3,1,11,1,4
20200315,3,3,1,11,1,0
20200316,3,3,1,6,0,0
20200317,3,3,1,6,0,0
20200318,3,3,1,14,3,0
20200319,3,3,1,13,2,20
20200320,3,3,1,3,2,0
20200321,3,3,1,49,4,0
20200322,3,3,1,62,2,33
20200323,3,3,1,29,0,0
20200324,3,3,1,34,2,0
